planeId;airport;flightType;passengers;delayMinutes;flightDuration;date
LO-945;Warsaw;Departure;84;0;58;19.05.2026
OK-565;Munich;Departure;65;0;112;25.04.2026
KL-259;Prague;Arrival;59;5;236;16.01.2026
KL-864;Vienna;Arrival;122;24;88;24.06.2026
KL-823;Vienna;Arrival;89;175;235;25.04.2026
LH-899;Munich;Departure;132;0;161;24.04.2026
BA-658;Frankfurt;Arrival;125;20;234;26.06.2026
OK-155;Warsaw;Arrival;42;7;59;02.12.2025
OK-441;Vienna;Arrival;233;0;185;16.06.2026
AF-786;Amsterdam;Departure;185;0;141;08.05.2026
BA-814;Frankfurt;Departure;220;0;143;11.06.2026
AF-692;Vienna;Departure;73;116;191;05.04.2026
KL-782;Prague;Arrival;204;0;142;01.09.2025
AF-165;Frankfurt;Departure;135;0;48;15.06.2026
AF-618;Prague;Departure;72;28;91;29.05.2026
OS-271;Warsaw;Arrival;140;0;77;16.12.2025
LO-358;Vienna;Departure;236;7;76;12.05.2026
LO-378;Frankfurt;Arrival;224;0;200;10.12.2025
LO-294;Vienna;Departure;35;7;195;27.05.2026
KL-350;Munich;Arrival;202;0;57;18.09.2025
LH-390;Frankfurt;Departure;205;0;51;21.06.2026
LH-692;Munich;Departure;154;20;57;21.06.2026
OK-977;Frankfurt;Departure;69;21;78;13.09.2025
QS-246;Frankfurt;Departure;144;29;233;13.04.2026
OS-344;Frankfurt;Departure;42;146;96;16.11.2025
OK-441;Vienna;Departure;213;26;73;14.12.2025
OS-999;Frankfurt;Arrival;44;0;75;18.10.2025
OK-283;Warsaw;Arrival;221;28;214;14.03.2026
AF-837;Munich;Arrival;125;0;171;19.04.2026
KL-782;Prague;Departure;219;0;208;03.04.2026
OS-873;Prague;Arrival;176;0;73;08.05.2026
OK-499;Vienna;Departure;107;0;200;07.06.2026
OK-745;Amsterdam;Departure;202;11;182;09.04.2026
OK-498;Munich;Departure;227;0;134;10.01.2026
LH-657;Prague;Arrival;191;0;223;07.03.2026
AF-508;Warsaw;Arrival;73;0;170;23.01.2026
LH-241;Vienna;Departure;184;11;139;10.01.2026
QS-319;Prague;Arrival;97;20;187;24.03.2026
LH-899;Munich;Departure;170;0;233;01.11.2025
BA-658;Frankfurt;Arrival;95;0;129;26.06.2026
OK-346;Munich;Arrival;69;13;185;03.10.2025
BA-730;Warsaw;Arrival;64;0;85;20.06.2026
OK-977;Frankfurt;Arrival;109;8;160;12.02.2026
BA-930;Prague;Arrival;70;7;157;05.11.2025
LH-891;Munich;Departure;37;23;211;23.04.2026
BA-658;Frankfurt;Arrival;115;0;168;03.11.2025
KL-669;Amsterdam;Departure;234;7;162;19.01.2026
QS-740;Vienna;Arrival;206;0;122;27.09.2025
OS-308;Munich;Arrival;163;50;62;03.11.2025
KL-617;Munich;Arrival;185;0;162;08.06.2026
AF-403;Prague;Arrival;222;17;196;18.10.2025
AF-360;Vienna;Departure;141;0;201;21.02.2026
AF-165;Frankfurt;Arrival;139;0;162;13.12.2025
LO-349;Frankfurt;Departure;118;0;191;30.09.2025
OK-155;Warsaw;Departure;103;6;228;18.03.2026
OK-839;Vienna;Departure;234;20;111;15.10.2025
OS-158;Warsaw;Arrival;64;31;72;12.12.2025
OS-463;Munich;Departure;191;60;99;07.12.2025
BA-372;Munich;Arrival;129;0;127;20.03.2026
QS-175;Warsaw;Arrival;60;0;228;18.02.2026
LH-529;Amsterdam;Departure;129;0;209;16.04.2026
LH-971;Vienna;Arrival;133;0;130;07.10.2025
AF-936;Amsterdam;Arrival;35;62;104;06.03.2026
LH-510;Amsterdam;Departure;194;10;81;12.11.2025
BA-158;Munich;Arrival;160;7;237;20.06.2026
AF-692;Vienna;Arrival;105;0;60;12.12.2025
LO-435;Munich;Departure;101;0;57;07.09.2025
AF-936;Amsterdam;Arrival;238;23;179;10.09.2025
LH-665;Prague;Departure;182;122;72;28.03.2026
OK-796;Vienna;Arrival;101;28;66;01.09.2025
OS-737;Amsterdam;Arrival;77;0;72;13.04.2026
KL-564;Vienna;Departure;166;0;200;06.03.2026
BA-418;Frankfurt;Arrival;170;15;114;25.02.2026
AF-204;Munich;Arrival;146;0;232;18.09.2025
LO-606;Vienna;Departure;187;7;129;29.11.2025
AF-423;Frankfurt;Departure;176;0;210;25.11.2025
BA-658;Frankfurt;Departure;175;0;60;23.09.2025
QS-761;Warsaw;Departure;186;0;66;20.12.2025
AF-241;Prague;Arrival;201;0;191;05.06.2026
QS-258;Amsterdam;Arrival;109;0;46;28.09.2025
OK-724;Frankfurt;Departure;212;23;193;31.01.2026
BA-158;Munich;Arrival;140;0;46;16.12.2025
OS-600;Frankfurt;Arrival;62;0;55;08.06.2026
LH-422;Amsterdam;Departure;214;0;203;05.11.2025
OK-389;Vienna;Departure;138;0;121;26.06.2026
OS-873;Prague;Arrival;153;0;198;19.06.2026
OK-466;Munich;Departure;206;0;200;26.12.2025
AF-936;Amsterdam;Departure;104;23;76;11.10.2025
OS-548;Amsterdam;Arrival;219;0;212;25.01.2026
AF-680;Prague;Arrival;50;0;80;02.04.2026
OS-901;Vienna;Arrival;95;0;184;04.01.2026
OK-629;Vienna;Arrival;72;95;146;11.04.2026
LO-793;Warsaw;Arrival;196;0;85;05.02.2026
OS-869;Amsterdam;Arrival;228;71;106;23.04.2026
BA-930;Prague;Arrival;149;0;52;04.02.2026
LO-238;Prague;Arrival;201;168;171;26.12.2025
OK-565;Munich;Departure;216;0;165;19.05.2026
LO-945;Warsaw;Departure;159;50;55;28.03.2026
BA-231;Frankfurt;Departure;211;0;106;29.11.2025
OS-204;Munich;Departure;53;0;217;06.12.2025
LO-651;Vienna;Departure;72;0;163;18.09.2025
BA-378;Frankfurt;Departure;81;0;119;26.10.2025
AF-413;Prague;Arrival;186;0;156;06.12.2025
QS-683;Frankfurt;Arrival;183;27;92;18.06.2026
QS-505;Prague;Arrival;238;178;93;22.11.2025
QS-223;Vienna;Arrival;233;22;211;06.01.2026
LO-793;Warsaw;Arrival;105;0;104;27.04.2026
BA-380;Warsaw;Arrival;55;0;199;02.03.2026
OS-463;Munich;Arrival;220;0;193;22.06.2026
AF-267;Vienna;Arrival;116;0;226;15.01.2026
KL-719;Munich;Arrival;155;31;171;02.01.2026
KL-710;Munich;Departure;179;0;192;11.12.2025
OS-737;Amsterdam;Departure;85;19;141;17.04.2026
LO-710;Prague;Arrival;95;0;47;26.12.2025
LO-517;Prague;Departure;53;13;186;02.04.2026
OS-158;Warsaw;Arrival;76;180;130;20.02.2026
LH-881;Munich;Arrival;216;0;128;15.10.2025
LH-683;Munich;Arrival;183;0;213;15.09.2025
KL-662;Prague;Arrival;41;20;124;22.06.2026
OK-789;Warsaw;Departure;93;0;136;02.09.2025
BA-610;Prague;Departure;222;0;61;08.05.2026
LO-750;Warsaw;Arrival;71;0;79;05.05.2026
LH-657;Prague;Departure;45;81;218;12.06.2026
AF-277;Munich;Arrival;70;0;157;15.05.2026
OK-724;Frankfurt;Arrival;125;109;217;24.06.2026
KL-709;Prague;Departure;70;61;63;27.10.2025
OS-535;Prague;Departure;183;0;238;24.12.2025
LH-881;Munich;Arrival;53;0;200;27.09.2025
AF-294;Prague;Arrival;39;159;148;03.03.2026
KL-949;Amsterdam;Departure;222;30;193;26.11.2025
QS-398;Prague;Arrival;41;0;181;05.01.2026
LO-287;Warsaw;Departure;111;0;140;26.11.2025
LH-489;Munich;Arrival;68;0;84;06.03.2026
KL-928;Amsterdam;Arrival;149;0;177;19.04.2026
KL-181;Prague;Departure;197;22;159;20.11.2025
QS-223;Vienna;Arrival;229;0;190;01.11.2025
QS-548;Amsterdam;Arrival;88;5;116;21.03.2026
BA-418;Frankfurt;Departure;100;0;97;03.02.2026
QS-246;Frankfurt;Arrival;140;0;56;08.10.2025
LH-657;Prague;Departure;35;0;206;21.02.2026
LH-256;Amsterdam;Arrival;121;0;235;19.03.2026
OK-796;Vienna;Arrival;219;0;82;17.09.2025
LH-915;Warsaw;Arrival;187;139;238;28.11.2025
LH-837;Vienna;Arrival;203;0;141;10.09.2025
QS-683;Frankfurt;Departure;218;19;170;23.04.2026
QS-878;Vienna;Departure;51;0;167;20.01.2026
LH-494;Warsaw;Arrival;190;0;181;29.09.2025
OK-503;Prague;Departure;199;10;55;02.05.2026
LO-520;Amsterdam;Arrival;105;0;195;29.03.2026
QS-558;Munich;Departure;165;7;210;29.10.2025
QS-805;Amsterdam;Arrival;106;0;187;04.09.2025
LH-390;Frankfurt;Departure;234;0;218;10.06.2026
LH-581;Prague;Arrival;124;112;175;19.02.2026
OK-773;Prague;Arrival;231;114;106;02.12.2025
OS-214;Vienna;Arrival;127;109;198;02.03.2026
QS-525;Frankfurt;Arrival;149;0;189;08.01.2026
BA-610;Prague;Departure;93;0;152;02.09.2025
OS-214;Vienna;Arrival;224;0;207;01.04.2026
LH-446;Vienna;Departure;178;10;59;15.10.2025
LO-949;Vienna;Departure;219;0;101;05.10.2025
QS-614;Frankfurt;Arrival;150;21;226;16.04.2026
AF-472;Prague;Departure;213;165;182;15.11.2025
QS-224;Munich;Arrival;199;28;79;12.12.2025
KL-242;Amsterdam;Arrival;224;0;80;02.09.2025
QS-815;Frankfurt;Departure;40;24;124;18.01.2026
BA-911;Amsterdam;Arrival;110;0;221;21.06.2026
QS-552;Warsaw;Arrival;106;0;50;10.10.2025
KL-869;Warsaw;Departure;139;0;178;11.03.2026
BA-619;Warsaw;Departure;67;14;172;08.03.2026
KL-340;Munich;Departure;155;0;49;04.11.2025
LH-837;Vienna;Departure;234;0;107;29.04.2026
KL-814;Amsterdam;Arrival;212;0;120;08.01.2026
LH-837;Vienna;Arrival;69;0;141;08.12.2025
BA-923;Prague;Departure;203;46;238;15.01.2026
BA-488;Warsaw;Arrival;166;149;158;22.12.2025
KL-326;Munich;Arrival;101;0;191;30.04.2026
QS-703;Warsaw;Departure;170;0;219;24.01.2026
AF-586;Warsaw;Departure;231;93;79;09.03.2026
BA-394;Frankfurt;Departure;211;0;140;01.02.2026
OS-999;Frankfurt;Departure;129;20;59;11.03.2026
QS-243;Frankfurt;Departure;104;0;84;08.04.2026
LO-720;Warsaw;Departure;110;0;221;08.04.2026
KL-887;Prague;Departure;58;70;97;28.03.2026
LO-160;Amsterdam;Arrival;198;0;196;25.12.2025
OK-877;Amsterdam;Arrival;42;0;170;13.04.2026
OK-736;Warsaw;Arrival;48;16;77;22.06.2026
BA-787;Prague;Departure;76;18;157;31.12.2025
KL-573;Munich;Departure;86;26;79;19.04.2026
OK-981;Prague;Arrival;139;0;220;09.06.2026
BA-336;Frankfurt;Departure;104;18;224;12.03.2026
OK-269;Vienna;Departure;115;0;240;22.12.2025
QS-736;Vienna;Arrival;137;0;229;18.10.2025
LH-146;Amsterdam;Arrival;104;179;213;09.01.2026
BA-371;Munich;Arrival;69;0;187;28.02.2026
AF-277;Munich;Departure;165;0;97;04.12.2025
OK-665;Prague;Departure;200;0;177;08.01.2026
QS-224;Munich;Departure;115;0;172;05.11.2025
OS-963;Vienna;Departure;89;0;120;16.10.2025
QS-662;Warsaw;Departure;215;20;170;15.03.2026
BA-753;Prague;Departure;179;0;195;20.03.2026
AF-508;Warsaw;Departure;48;0;47;17.05.2026
KL-690;Vienna;Arrival;134;0;156;21.06.2026
LO-171;Frankfurt;Departure;128;20;163;24.05.2026
KL-617;Munich;Departure;202;5;194;01.02.2026
QS-703;Warsaw;Departure;41;0;137;01.04.2026
AF-837;Munich;Arrival;189;0;68;08.09.2025
LO-810;Frankfurt;Arrival;71;28;109;23.04.2026
KL-340;Munich;Arrival;136;123;216;11.12.2025
QS-246;Frankfurt;Departure;110;0;220;15.01.2026
QS-926;Munich;Arrival;130;0;104;28.11.2025
KL-814;Amsterdam;Departure;98;24;175;04.10.2025
QS-583;Frankfurt;Departure;74;0;191;25.06.2026
QS-815;Frankfurt;Arrival;144;0;172;09.03.2026
LH-241;Vienna;Departure;220;0;123;05.12.2025
QS-395;Munich;Departure;217;19;232;30.01.2026
LH-187;Warsaw;Departure;220;0;72;15.03.2026
OK-455;Amsterdam;Arrival;147;21;103;07.02.2026
OK-665;Prague;Departure;41;0;198;21.10.2025
QS-548;Amsterdam;Arrival;156;0;163;11.03.2026
QS-683;Frankfurt;Arrival;231;6;116;20.10.2025
KL-779;Amsterdam;Departure;60;0;186;10.05.2026
BA-646;Prague;Arrival;39;0;79;12.12.2025
KL-666;Amsterdam;Arrival;44;0;211;12.06.2026
LH-999;Warsaw;Departure;78;21;228;27.10.2025
QS-205;Vienna;Departure;160;0;114;09.06.2026
AF-385;Frankfurt;Departure;213;0;237;13.06.2026
QS-384;Munich;Departure;84;9;228;25.02.2026
LO-841;Frankfurt;Departure;232;10;65;15.10.2025
OK-981;Prague;Arrival;38;0;45;12.02.2026
KL-564;Vienna;Departure;84;95;223;26.05.2026
LH-692;Munich;Departure;237;118;100;09.09.2025
KL-145;Warsaw;Departure;156;0;51;02.01.2026
AF-381;Amsterdam;Arrival;51;12;52;12.11.2025
OK-441;Vienna;Arrival;156;12;164;28.02.2026
QS-246;Frankfurt;Arrival;191;0;94;06.10.2025
LH-763;Prague;Arrival;224;0;132;10.02.2026
OS-112;Prague;Departure;206;126;200;24.12.2025
KL-730;Warsaw;Arrival;169;0;184;01.09.2025
LO-841;Frankfurt;Arrival;155;0;52;10.06.2026
LO-793;Warsaw;Arrival;75;62;178;13.03.2026
KL-719;Munich;Arrival;97;25;224;16.04.2026
BA-380;Warsaw;Arrival;68;0;64;13.12.2025
QS-286;Vienna;Departure;124;0;137;08.06.2026
LO-448;Warsaw;Arrival;77;0;186;15.01.2026
LH-510;Amsterdam;Departure;35;103;62;04.01.2026
KL-345;Prague;Departure;66;37;57;10.06.2026
LO-950;Vienna;Departure;161;21;224;12.10.2025
BA-370;Frankfurt;Departure;36;23;237;27.03.2026
KL-926;Warsaw;Departure;193;19;90;21.10.2025
OK-979;Munich;Departure;208;0;159;20.04.2026
BA-984;Vienna;Departure;61;0;76;26.06.2026
OK-796;Vienna;Arrival;113;12;211;19.06.2026
KL-235;Munich;Arrival;209;97;147;05.05.2026
OK-881;Prague;Departure;101;14;199;19.12.2025
LO-810;Frankfurt;Departure;62;0;228;19.10.2025
OS-546;Amsterdam;Departure;43;0;218;27.06.2026
QS-458;Vienna;Departure;171;0;114;06.12.2025
AF-801;Warsaw;Arrival;136;18;162;25.10.2025
LH-791;Amsterdam;Arrival;164;0;105;28.10.2025
BA-920;Amsterdam;Departure;90;0;58;10.02.2026
OS-158;Warsaw;Arrival;63;0;113;21.06.2026
LO-973;Prague;Arrival;101;143;184;23.04.2026
KL-350;Munich;Departure;45;0;195;30.03.2026
KL-564;Vienna;Departure;130;0;193;21.04.2026
OK-565;Munich;Arrival;228;0;101;31.12.2025
KL-669;Amsterdam;Arrival;155;118;172;04.04.2026
AF-782;Prague;Departure;82;70;108;22.05.2026
QS-205;Vienna;Departure;152;23;134;15.09.2025
QS-664;Prague;Arrival;71;10;132;19.10.2025
LO-325;Warsaw;Arrival;183;0;230;22.12.2025
OK-883;Munich;Departure;160;11;149;06.09.2025
QS-576;Amsterdam;Arrival;42;0;113;04.03.2026
AF-370;Munich;Departure;121;9;195;22.04.2026
AF-837;Munich;Departure;192;144;229;14.12.2025
BA-557;Vienna;Arrival;223;0;56;07.01.2026
LH-390;Frankfurt;Departure;131;0;116;02.10.2025
OK-883;Munich;Departure;43;102;232;19.06.2026
LO-904;Amsterdam;Departure;107;0;188;19.06.2026
OK-629;Vienna;Departure;96;0;224;17.02.2026
KL-690;Vienna;Arrival;126;156;122;04.12.2025
OS-170;Vienna;Departure;130;18;154;08.02.2026
LH-791;Amsterdam;Departure;113;0;88;03.04.2026
BA-699;Frankfurt;Arrival;195;0;72;17.11.2025
AF-788;Amsterdam;Departure;79;0;226;27.05.2026
LH-187;Warsaw;Arrival;197;0;97;13.11.2025
LH-334;Vienna;Arrival;66;0;51;28.06.2026
AF-370;Munich;Arrival;89;66;214;08.10.2025
QS-317;Munich;Departure;165;0;134;04.05.2026
OS-463;Munich;Departure;205;0;232;23.11.2025
KL-730;Warsaw;Departure;134;0;125;31.05.2026
KL-819;Amsterdam;Arrival;182;0;70;21.03.2026
LO-674;Warsaw;Departure;202;0;215;06.12.2025
OK-724;Frankfurt;Departure;130;28;155;06.03.2026
KL-515;Vienna;Departure;46;9;47;29.03.2026
OK-269;Vienna;Arrival;185;0;129;28.12.2025
LO-316;Frankfurt;Arrival;160;0;118;18.05.2026
LO-606;Vienna;Departure;170;0;187;06.02.2026
KL-782;Prague;Departure;111;9;87;20.01.2026
LO-942;Warsaw;Departure;212;0;200;18.05.2026
KL-782;Prague;Arrival;200;0;220;16.01.2026
BA-540;Amsterdam;Departure;70;0;155;10.01.2026
KL-573;Munich;Arrival;239;96;108;23.01.2026
QS-727;Warsaw;Arrival;180;12;106;24.12.2025
BA-646;Prague;Arrival;63;21;112;22.10.2025
QS-357;Vienna;Departure;163;0;132;23.03.2026
LH-807;Prague;Arrival;213;0;84;27.01.2026
LH-209;Frankfurt;Arrival;105;0;200;06.03.2026
KL-719;Munich;Departure;216;85;126;26.04.2026
LH-382;Frankfurt;Arrival;201;0;227;24.11.2025
QS-243;Frankfurt;Departure;124;139;203;05.03.2026
AF-576;Munich;Arrival;173;23;135;05.12.2025
BA-920;Amsterdam;Departure;205;0;163;28.12.2025
KL-545;Prague;Departure;209;0;56;16.11.2025
OK-503;Prague;Arrival;233;28;155;19.04.2026
LO-195;Frankfurt;Departure;197;0;225;15.11.2025
LH-446;Vienna;Departure;240;168;117;15.05.2026
LO-378;Frankfurt;Departure;64;0;196;22.04.2026
KL-515;Vienna;Arrival;58;5;78;29.12.2025
LH-881;Munich;Departure;54;6;218;19.11.2025
OS-869;Amsterdam;Arrival;37;0;214;26.01.2026
QS-740;Vienna;Arrival;66;30;138;13.11.2025
OS-718;Prague;Departure;125;17;88;14.12.2025
KL-710;Munich;Departure;141;9;54;28.03.2026
OK-775;Frankfurt;Departure;90;12;199;23.06.2026
KL-617;Munich;Arrival;168;0;93;20.10.2025
LH-494;Warsaw;Departure;96;7;115;14.01.2026
OK-872;Prague;Departure;115;0;197;17.12.2025
BA-158;Munich;Arrival;207;0;85;14.03.2026
LO-324;Vienna;Departure;83;16;57;05.04.2026
AF-338;Amsterdam;Arrival;223;78;176;30.05.2026
AF-765;Warsaw;Departure;41;0;114;21.02.2026
AF-801;Warsaw;Arrival;193;0;168;23.05.2026
QS-935;Munich;Arrival;208;0;221;03.02.2026
AF-223;Amsterdam;Departure;156;12;170;29.03.2026
QS-318;Prague;Departure;136;0;77;02.05.2026
KL-525;Munich;Arrival;121;0;187;07.10.2025
KL-782;Prague;Arrival;81;135;154;24.06.2026
AF-995;Vienna;Arrival;239;28;77;23.09.2025
OS-779;Prague;Arrival;70;119;60;13.09.2025
OS-172;Munich;Departure;91;23;57;01.05.2026
LO-238;Prague;Departure;164;0;118;31.10.2025
KL-508;Warsaw;Arrival;215;175;62;17.11.2025
LH-712;Warsaw;Arrival;91;0;73;15.09.2025
KL-612;Vienna;Departure;123;23;223;11.10.2025
OS-779;Prague;Arrival;108;7;234;22.06.2026
AF-830;Frankfurt;Arrival;43;27;145;02.12.2025
AF-177;Amsterdam;Departure;188;0;45;16.12.2025
LH-151;Vienna;Arrival;135;0;100;16.03.2026
LH-151;Vienna;Arrival;76;23;152;06.03.2026
KL-612;Vienna;Arrival;211;27;46;30.10.2025
LO-384;Frankfurt;Arrival;77;144;146;01.10.2025
LH-175;Warsaw;Arrival;153;0;205;25.04.2026
KL-662;Prague;Departure;206;0;59;28.09.2025
KL-508;Warsaw;Departure;90;0;56;16.01.2026
BA-418;Frankfurt;Departure;89;9;132;19.04.2026
OK-353;Amsterdam;Departure;149;103;148;16.04.2026
OK-981;Prague;Departure;77;14;163;01.10.2025
LH-791;Amsterdam;Departure;240;0;100;15.03.2026
AF-740;Prague;Departure;125;29;216;16.05.2026
BA-158;Munich;Arrival;120;0;150;13.10.2025
OK-981;Prague;Departure;115;0;125;06.12.2025
KL-564;Vienna;Departure;62;20;146;09.04.2026
LO-949;Vienna;Departure;183;0;150;13.06.2026
KL-662;Prague;Arrival;215;0;235;16.02.2026
LH-241;Vienna;Departure;223;0;110;12.09.2025
LH-704;Warsaw;Arrival;82;63;128;09.03.2026
LH-999;Warsaw;Departure;157;125;229;14.06.2026
QS-641;Frankfurt;Arrival;159;0;56;14.03.2026
BA-564;Vienna;Departure;113;0;92;31.10.2025
OK-847;Prague;Arrival;91;9;90;06.02.2026
LH-256;Amsterdam;Arrival;193;16;208;10.10.2025
LH-978;Amsterdam;Arrival;190;0;200;05.09.2025
AF-801;Warsaw;Departure;180;0;79;07.01.2026
OS-738;Prague;Departure;208;23;129;14.01.2026
KL-662;Prague;Departure;172;106;237;28.04.2026
LO-942;Warsaw;Arrival;47;143;174;19.03.2026
BA-522;Prague;Departure;135;0;124;29.09.2025
LH-891;Munich;Arrival;209;110;98;10.05.2026
BA-652;Munich;Departure;221;0;128;16.02.2026
OK-783;Vienna;Departure;77;30;92;25.05.2026
OS-460;Amsterdam;Arrival;88;29;81;10.02.2026
LO-904;Amsterdam;Arrival;196;136;183;17.11.2025
LO-444;Prague;Arrival;156;100;164;22.06.2026
OK-455;Amsterdam;Arrival;99;18;151;12.01.2026
KL-617;Munich;Arrival;111;28;143;13.01.2026
OS-696;Amsterdam;Departure;78;0;185;14.05.2026
KL-730;Warsaw;Departure;192;100;109;03.10.2025
OS-786;Munich;Arrival;228;0;239;26.12.2025
OK-366;Frankfurt;Departure;56;0;154;12.10.2025
AF-936;Amsterdam;Arrival;93;13;57;09.11.2025
QS-984;Vienna;Arrival;60;0;184;12.04.2026
LO-517;Prague;Arrival;103;0;194;04.02.2026
OK-353;Amsterdam;Arrival;161;94;206;10.11.2025
AF-894;Prague;Arrival;58;10;85;04.09.2025
LH-723;Amsterdam;Departure;90;0;240;08.01.2026
LH-792;Frankfurt;Arrival;96;16;83;19.02.2026
LO-287;Warsaw;Departure;198;11;218;02.01.2026
OK-460;Frankfurt;Arrival;55;0;56;01.02.2026
QS-560;Prague;Departure;158;0;73;31.03.2026
OK-498;Munich;Arrival;97;0;161;23.03.2026
BA-522;Prague;Arrival;36;27;71;21.11.2025
OS-460;Amsterdam;Arrival;153;0;132;23.12.2025
QS-319;Prague;Arrival;110;21;106;25.02.2026
KL-580;Vienna;Departure;64;0;63;07.05.2026
AF-785;Amsterdam;Departure;193;0;164;08.09.2025
LO-933;Prague;Departure;37;0;81;17.02.2026
LO-985;Vienna;Arrival;100;0;204;14.05.2026
LH-704;Warsaw;Arrival;107;23;209;22.02.2026
OS-999;Frankfurt;Arrival;132;5;51;03.06.2026
LH-334;Vienna;Arrival;80;0;64;05.02.2026
LO-777;Prague;Departure;82;17;86;17.06.2026
KL-126;Prague;Arrival;76;0;73;30.04.2026
KL-340;Munich;Departure;220;0;180;05.12.2025
QS-348;Vienna;Arrival;133;0;51;22.01.2026
OK-283;Warsaw;Departure;164;0;155;30.10.2025
LH-510;Amsterdam;Departure;223;0;198;23.03.2026
KL-167;Munich;Departure;83;0;110;26.10.2025
KL-139;Prague;Arrival;234;0;88;27.05.2026
LH-529;Amsterdam;Arrival;158;15;98;03.09.2025
QS-614;Frankfurt;Arrival;127;7;200;20.01.2026
AF-891;Frankfurt;Departure;42;0;126;08.03.2026
OS-195;Warsaw;Departure;76;0;150;28.10.2025
AF-891;Frankfurt;Arrival;235;0;109;06.06.2026
QS-552;Warsaw;Arrival;222;0;212;04.09.2025
BA-344;Warsaw;Departure;135;0;120;14.10.2025
LO-195;Frankfurt;Arrival;117;0;46;11.02.2026
KL-139;Prague;Arrival;151;19;107;18.09.2025
QS-262;Frankfurt;Arrival;179;0;221;02.03.2026
QS-641;Frankfurt;Arrival;127;0;237;19.02.2026
LO-597;Vienna;Arrival;144;129;181;08.06.2026
LO-973;Prague;Arrival;128;0;122;22.03.2026
KL-181;Prague;Arrival;207;0;227;19.12.2025
AF-567;Warsaw;Departure;240;0;67;21.06.2026
LO-735;Prague;Departure;173;0;157;11.05.2026
KL-884;Amsterdam;Departure;84;7;86;10.12.2025
LH-510;Amsterdam;Departure;49;0;214;10.10.2025
LH-581;Prague;Departure;174;12;183;06.11.2025
OK-981;Prague;Arrival;66;0;237;06.10.2025
AF-370;Munich;Departure;213;0;222;23.04.2026
AF-936;Amsterdam;Arrival;184;64;113;08.01.2026
KL-167;Munich;Departure;44;30;69;20.03.2026
QS-953;Prague;Arrival;158;150;239;17.09.2025
LO-750;Warsaw;Arrival;205;0;46;31.03.2026
LH-382;Frankfurt;Arrival;113;0;86;18.06.2026
LH-798;Prague;Departure;83;6;203;21.11.2025
OK-977;Frankfurt;Arrival;171;0;189;02.03.2026
KL-145;Warsaw;Departure;79;74;203;31.12.2025
OS-548;Amsterdam;Arrival;195;27;165;20.11.2025
OK-674;Warsaw;Arrival;214;38;201;09.05.2026
OK-283;Warsaw;Departure;85;30;180;09.04.2026
LH-971;Vienna;Departure;103;0;161;23.05.2026
LO-845;Frankfurt;Departure;220;30;218;03.03.2026
AF-379;Frankfurt;Arrival;176;18;214;12.02.2026
OS-288;Vienna;Arrival;156;0;102;19.12.2025
KL-568;Amsterdam;Arrival;134;6;71;19.02.2026
KL-573;Munich;Departure;234;0;112;18.09.2025
OK-924;Amsterdam;Departure;136;13;221;23.09.2025
LO-566;Prague;Departure;89;0;180;16.02.2026
LO-441;Munich;Arrival;84;0;53;10.03.2026
BA-752;Amsterdam;Departure;239;28;212;27.09.2025
QS-258;Amsterdam;Departure;72;0;71;09.03.2026
OS-786;Munich;Departure;110;116;167;22.09.2025
QS-383;Frankfurt;Arrival;196;27;121;10.06.2026
AF-469;Vienna;Departure;131;0;73;10.09.2025
OK-713;Amsterdam;Arrival;66;135;114;22.11.2025
BA-960;Prague;Arrival;99;14;90;09.05.2026
KL-139;Prague;Arrival;99;0;97;16.06.2026
OK-773;Prague;Departure;130;23;75;01.01.2026
AF-891;Frankfurt;Departure;115;13;139;23.11.2025
KL-818;Warsaw;Arrival;106;0;190;25.06.2026
LO-933;Prague;Arrival;47;0;164;11.11.2025
OK-346;Munich;Departure;118;7;51;12.09.2025
OS-214;Vienna;Departure;138;92;235;13.06.2026
OK-455;Amsterdam;Departure;78;0;235;12.06.2026
OS-463;Munich;Departure;196;0;153;01.06.2026
AF-782;Prague;Arrival;220;0;197;02.10.2025
OS-535;Prague;Departure;114;30;82;11.12.2025
KL-181;Prague;Departure;188;40;143;19.04.2026
LH-723;Amsterdam;Departure;147;0;193;28.01.2026
LH-422;Amsterdam;Arrival;116;0;231;11.09.2025
QS-327;Warsaw;Arrival;35;44;92;01.11.2025
OK-214;Frankfurt;Departure;237;161;103;15.09.2025
QS-815;Frankfurt;Arrival;50;7;112;18.11.2025
QS-262;Frankfurt;Departure;71;0;163;07.12.2025
BA-540;Amsterdam;Departure;164;72;53;22.11.2025
KL-564;Vienna;Departure;56;0;114;11.04.2026
AF-338;Amsterdam;Departure;92;10;108;08.11.2025
QS-878;Vienna;Departure;52;16;193;13.05.2026
AF-950;Prague;Departure;224;24;114;24.03.2026
KL-885;Prague;Departure;213;0;237;29.11.2025
QS-383;Frankfurt;Arrival;186;0;132;03.05.2026
BA-823;Munich;Departure;203;25;181;27.09.2025
AF-782;Prague;Departure;146;0;124;13.09.2025
LH-467;Vienna;Departure;185;0;114;08.11.2025
QS-505;Prague;Departure;36;12;190;02.03.2026
BA-370;Frankfurt;Departure;224;0;79;22.05.2026
LO-358;Vienna;Departure;193;17;153;19.12.2025
LO-238;Prague;Departure;89;0;218;11.04.2026
OK-674;Warsaw;Departure;118;30;88;23.01.2026
OS-195;Warsaw;Departure;68;0;214;21.03.2026
